Hora;BTC-USD;EUR=X;GLD;USO;^DJI;^GSPC
2022-01-11 07:00:00+00:00;0.003261580299761535;-0.0005669841908803042;0.0;0.0;0.0;0.0
2022-01-11 08:00:00+00:00;-0.004678293845528869;-0.0005672382193588899;0.0;0.0;0.0;0.0
2022-01-11 09:00:00+00:00;-4,65E+06;0.0013621985174960827;0.0;0.0;0.0;0.0
2022-01-11 10:00:00+00:00;-0.007623006527683329;0.0003400863642328833;0.0;0.0;0.0;0.0
2022-01-11 11:00:00+00:00;0.00435470644354341;-0.0007932875873526424;0.0;0.0;0.0;0.0
2022-01-11 12:00:00+00:00;2,51E+10;0.0006805489089685146;0.0;0.0;0.0;0.0
2022-01-11 13:00:00+00:00;-0.004180499602210341;0.00011329138286964024;0.0;0.0;0.0;0.0
2022-01-11 14:00:00+00:00;-0.002578479368792852;0.0005666629402505396;0.0;0.0;0.0;0.0
2022-01-11 14:00:00+00:00;0.0;0.0;0.0038634918881454983;0.013976672921144573;-0.005073953363083583;-0.002895172060883855
2022-01-11 15:00:00+00:00;0.0025602581482502274;-0.0018122404406409887;0.0;0.0;0.0;0.0
2022-01-11 15:00:00+00:00;0.0;0.0;0.003967068336589552;0.01589111092489759;0.004162295334852351;0.005472116461084253
2022-01-11 16:00:00+00:00;0.024617515753731833;-0.0017019754141822663;0.0;0.0;0.0;0.0
2022-01-11 16:00:00+00:00;0.0;0.0;-0.00023586510207984634;0.0018148741347698838;0.0006732414494270422;0.000531791350479871
2022-01-11 17:00:00+00:00;-0.004468098936489473;0.0006819508292179588;0.0;0.0;0.0;0.0
2022-01-11 17:00:00+00:00;0.0;0.0;0.0022121283066822706;0.001414781465099102;0.002817044538707014;0.0027368684829205403
2022-01-11 18:00:00+00:00;0.004732244463757862;-0.001022296835598624;0.0;0.0;0.0;0.0
2022-01-11 18:00:00+00:00;0.0;0.0;0.0005591760694196868;0.0008269931402222763;0.0008924787303012938;0.0006876512390925349
2022-01-11 19:00:00+00:00;0.005098224848177013;-0.00011365206649882609;0.0;0.0;0.0;0.0
2022-01-11 19:00:00+00:00;0.0;0.0;0.0008235742403930324;0.0013771392003321115;0.0016961512456576955;0.00221683952439955
2022-01-11 20:00:00+00:00;-0.004607313902802779;0.00022739774828095527;0.0;0.0;0.0;0.0
2022-01-11 20:00:00+00:00;0.0;0.0;0.0009992250870880515;0.0;-2,74E+11;0.0004458077230564683
2022-01-11 21:00:00+00:00;-0.0012051912021407984;-0.00011370690682721563;0.0;0.0;0.0;0.0
